"ENSEMBL","ENTREZID"
"ENSG00000237945","101928126"
"ENSG00000154839","220134"
"ENSG00000100575","26520"
"ENSG00000171806","92342"
"ENSG00000171298","2548"
"ENSG00000242732","340526"
"ENSG00000198554","11169"
"ENSG00000248672","100526664"
"ENSG00000084764","22924"
"ENSG00000069122","221395"
"ENSG00000113811","58515"
"ENSG00000243056","8637"
"ENSG00000082213","55322"
"ENSG00000135378","79056"
"ENSG00000243508","100421437"
"ENSG00000253368","388610"
"ENSG00000167286","915"
"ENSG00000131435","8572"
"ENSG00000149798","10435"
"ENSG00000234684","100507495"
"ENSG00000069493","29121"
"ENSG00000212127","50840"
"ENSG00000212127","106707243"
"ENSG00000205045","100506736"
"ENSG00000207406","619569"
"ENSG00000169992","57555"
"ENSG00000167447","55181"
"ENSG00000174946","29909"
"ENSG00000110651","975"
"ENSG00000258162","139281645"
"ENSG00000258667","105370526"
"ENSG00000132855","27329"
"ENSG00000187193","4501"
"ENSG00000280080","642757"
"ENSG00000251546","28893"
"ENSG00000153234","4929"
"ENSG00000164761","4982"
"ENSG00000168995","27036"
"ENSG00000104140","171177"
"ENSG00000203737","9293"
"ENSG00000103150","23417"
"ENSG00000040275","54908"
"ENSG00000052344","5652"
"ENSG00000184497","348013"
"ENSG00000251022","100499177"
"ENSG00000151131","121053"
"ENSG00000126561","6776"
"ENSG00000178502","55175"
"ENSG00000134982","324"
"ENSG00000177469","284119"
"ENSG00000099904","29801"
"ENSG00000174469","26047"
"ENSG00000228253","4509"
"ENSG00000186446","115560"
"ENSG00000287566","105376380"
"ENSG00000128917","54567"
"ENSG00000171827","148268"
"ENSG00000148950","196294"
"ENSG00000159184","10481"
"ENSG00000189046","121642"
"ENSG00000133789","23075"
"ENSG00000198883","114824"
"ENSG00000168591","79089"
"ENSG00000149131","710"
"ENSG00000235066","102723413"
"ENSG00000151247","1977"
"ENSG00000228828","553121"
"ENSG00000100429","83933"
"ENSG00000117593","55157"
"ENSG00000145592","6167"
"ENSG00000225423","100418919"
"ENSG00000211897","3502"
"ENSG00000173531","4485"
"ENSG00000106692","2218"
"ENSG00000153064","55024"
"ENSG00000099998","2687"
"ENSG00000171621","80176"
"ENSG00000100749","7443"
"ENSG00000180914","5021"
"ENSG00000122188","54900"
"ENSG00000166454","23300"
"ENSG00000142675","10256"
"ENSG00000102879","11151"
"ENSG00000259866","100420642"
"ENSG00000202111","56663"
"ENSG00000154133","54538"
"ENSG00000184588","5142"
"ENSG00000143420","2029"
"ENSG00000184743","25923"
"ENSG00000162032","90864"
"ENSG00000220988","692204"
"ENSG00000264294","26811"
"ENSG00000168884","79155"
"ENSG00000242110","23600"
"ENSG00000167748","3816"
"ENSG00000122035","387496"
"ENSG00000188452","375298"
"ENSG00000081148","50939"
"ENSG00000196233","84458"
"ENSG00000165671","64324"
"ENSG00000120915","2053"
"ENSG00000268658","400680"
"ENSG00000206834","677792"
"ENSG00000167196","26263"
"ENSG00000162624","431707"
"ENSG00000129657","6397"
"ENSG00000146414","257218"
"ENSG00000167434","762"
"ENSG00000152413","9456"
"ENSG00000071539","9319"
"ENSG00000197535","4644"
"ENSG00000239835","100129707"
"ENSG00000278540","31"
"ENSG00000078589","27334"
"ENSG00000126524","51119"
"ENSG00000232587","100421865"
"ENSG00000164070","22824"
"ENSG00000082497","56256"
"ENSG00000139187","10219"
"ENSG00000164483","154075"
"ENSG00000142945","11004"
"ENSG00000290611","22952"
"ENSG00000282608","140"
"ENSG00000225828","100128071"
"ENSG00000170092","442590"
"ENSG00000231817","101929344"
"ENSG00000176014","84617"
"ENSG00000274286","151"
"ENSG00000213339","81890"
"ENSG00000157999","100310846"
"ENSG00000256981","338414"
"ENSG00000136541","57471"
"ENSG00000138658","55345"
"ENSG00000204227","6015"
"ENSG00000065060","54887"
"ENSG00000164024","23173"
"ENSG00000117519","1266"
"ENSG00000253007","109616998"
"ENSG00000159714","29800"
"ENSG00000103550","400506"
"ENSG00000092421","57556"
"ENSG00000164086","1849"
"ENSG00000183248","80164"
"ENSG00000200972","100873838"
"ENSG00000081014","23431"
"ENSG00000146757","168374"
"ENSG00000204498","4795"
"ENSG00000152684","53918"
"ENSG00000160883","3101"
"ENSG00000114019","51421"
"ENSG00000142552","57333"
"ENSG00000290692","613038"
"ENSG00000167772","51129"
"ENSG00000207442","100033418"
"ENSG00000105732","64763"
"ENSG00000158615","84919"
"ENSG00000143633","128061"
"ENSG00000189298","80317"
"ENSG00000136122","79866"
"ENSG00000177575","9332"
"ENSG00000158050","1844"
"ENSG00000206899","100873757"
"ENSG00000233355","100506915"
"ENSG00000152620","133686"
"ENSG00000172404","150353"
"ENSG00000166289","79156"
"ENSG00000144713","6161"
"ENSG00000269374","732229"
"ENSG00000172273","25988"
"ENSG00000221102","100124539"
"ENSG00000235903","100509894"
"ENSG00000185955","402573"
"ENSG00000086300","29887"
"ENSG00000121310","55268"
"ENSG00000115274","83444"
"ENSG00000100129","51386"
"ENSG00000245680","92285"
"ENSG00000112303","8875"
"ENSG00000212916","54627"
"ENSG00000168490","9796"
"ENSG00000135269","26136"
"ENSG00000126785","57381"
"ENSG00000169189","197370"
"ENSG00000142784","23038"
"ENSG00000173200","165631"
"ENSG00000112062","1432"
"ENSG00000131747","7153"
"ENSG00000256025","100874234"
"ENSG00000102755","2321"
"ENSG00000149054","7762"
"ENSG00000224186","100996485"
"ENSG00000123643","206358"
"ENSG00000174059","947"
"ENSG00000287591","124901447"
"ENSG00000132522","2874"
"ENSG00000204524","390980"
"ENSG00000197576","3201"
"ENSG00000211949","28442"
"ENSG00000116984","4548"
"ENSG00000124459","7596"
"ENSG00000197905","7004"
"ENSG00000143867","130497"
"ENSG00000162971","129450"
"ENSG00000231587","692093"
"ENSG00000235284","26786"
"ENSG00000163703","78987"
"ENSG00000105372","6223"
"ENSG00000188522","644815"
"ENSG00000180089","255043"
"ENSG00000125991","51614"
"ENSG00000136643","26750"
"ENSG00000147872","123"
"ENSG00000168813","22847"
"ENSG00000189079","196528"
"ENSG00000147119","56548"
"ENSG00000186522","151011"
"ENSG00000124155","51604"
"ENSG00000100353","8664"
"ENSG00000127152","64919"
"ENSG00000149346","128710"
"ENSG00000157326","10901"
"ENSG00000140511","145864"
"ENSG00000127415","3425"
"ENSG00000100226","9567"
"ENSG00000140682","7041"
"ENSG00000082701","2932"
"ENSG00000086061","3301"
"ENSG00000105371","3386"
"ENSG00000165810","153579"
"ENSG00000176533","2788"
"ENSG00000155926","6503"
"ENSG00000153721","154043"
"ENSG00000108961","29098"
"ENSG00000226367","93654"
"ENSG00000130766","83667"
"ENSG00000198105","57209"
"ENSG00000142065","57677"
"ENSG00000154898","348254"
"ENSG00000162378","79699"
"ENSG00000152223","57724"
"ENSG00000156313","6103"
"ENSG00000170296","11337"
"ENSG00000146247","55023"
"ENSG00000080845","22839"
"ENSG00000113739","8614"
"ENSG00000141750","342667"
"ENSG00000004975","1856"
"ENSG00000079313","57455"
"ENSG00000181072","1129"
"ENSG00000126603","84662"
"ENSG00000165164","286464"
"ENSG00000228649","109729180"
"ENSG00000158195","10163"
"ENSG00000147488","9705"
"ENSG00000176896","170082"
"ENSG00000180304","4947"
"ENSG00000233954","440567"
"ENSG00000207375","100033434"
"ENSG00000276043","29128"
"ENSG00000168497","8436"
"ENSG00000267107","100505495"
"ENSG00000211941","28450"
"ENSG00000211947","28444"
"ENSG00000233178","105376070"
"ENSG00000111711","51026"
"ENSG00000130775","9473"
"ENSG00000251247","25850"
"ENSG00000226791","101927070"
"ENSG00000245148","100506020"
"ENSG00000112365","9841"
"ENSG00000146094","79930"
"ENSG00000184661","157313"
"ENSG00000165194","57526"
"ENSG00000291141","647121"
"ENSG00000108176","56521"
"ENSG00000172987","60495"
"ENSG00000136040","10154"
"ENSG00000158856","2039"
"ENSG00000181800","414196"
"ENSG00000183918","4068"
"ENSG00000010539","7752"
"ENSG00000245532","283131"
"ENSG00000110048","5007"
"ENSG00000179776","1003"
"ENSG00000156127","10538"
"ENSG00000205918","653650"
"ENSG00000115310","57142"
"ENSG00000246790","105369536"
"ENSG00000188229","10383"
"ENSG00000127914","10142"
"ENSG00000140941","81631"
"ENSG00000232956","285958"
"ENSG00000168792","116236"
"ENSG00000178104","9659"
"ENSG00000178104","124904395"
"ENSG00000106952","944"
"ENSG00000134690","55143"
"ENSG00000247081","105369147"
"ENSG00000140987","54925"
"ENSG00000101335","10398"
"ENSG00000125952","4149"
"ENSG00000183513","493753"
"ENSG00000006652","3475"
"ENSG00000196878","3914"
"ENSG00000245080","105375650"
"ENSG00000131127","7700"
"ENSG00000196712","4763"
"ENSG00000272610","151877"
"ENSG00000186376","7626"
"ENSG00000186907","349667"
"ENSG00000227195","284801"
"ENSG00000227195","124904967"
"ENSG00000147274","27316"
"ENSG00000164904","501"
"ENSG00000235740","285740"
"ENSG00000107290","23064"
"ENSG00000073712","10979"
"ENSG00000040933","3631"
"ENSG00000161970","6154"
"ENSG00000137936","8412"
"ENSG00000170915","85315"
"ENSG00000178917","285346"
"ENSG00000140678","3687"
"ENSG00000285492","112267968"
"ENSG00000135148","10906"
"ENSG00000271639","100422710"
"ENSG00000101187","28231"
"ENSG00000122966","11113"
"ENSG00000181264","219902"
"ENSG00000167077","150365"
"ENSG00000127980","5189"
"ENSG00000183421","54101"
"ENSG00000068097","63897"
"ENSG00000136938","10541"
"ENSG00000152147","79833"
"ENSG00000104881","10848"
"ENSG00000240342","100130562"
"ENSG00000131914","79727"
"ENSG00000145241","1060"
"ENSG00000175857","202309"
"ENSG00000198719","28514"
"ENSG00000120885","1191"
"ENSG00000128604","3663"
"ENSG00000067182","7132"
"ENSG00000181215","389197"
"ENSG00000100580","283578"
"ENSG00000075415","5250"
"ENSG00000136104","79621"
"ENSG00000112304","55856"
"ENSG00000185842","127602"
"ENSG00000230262","158257"
"ENSG00000244437","28913"
"ENSG00000140368","9051"
"ENSG00000105650","5143"
"ENSG00000099381","9739"
"ENSG00000135245","29923"
"ENSG00000132471","23558"
"ENSG00000072756","51095"
"ENSG00000270314","100533631"
"ENSG00000073614","5927"
"ENSG00000257957","100422374"
"ENSG00000146592","9586"
"ENSG00000113558","6500"
"ENSG00000175283","22845"
"ENSG00000035720","26228"
"ENSG00000154832","30827"
"ENSG00000185201","10581"
"ENSG00000151789","79750"
"ENSG00000290842","114819"
"ENSG00000114784","10289"
"ENSG00000128274","53947"
"ENSG00000180376","285331"
"ENSG00000181790","575"
"ENSG00000102010","660"
"ENSG00000165304","9833"
"ENSG00000248858","441369"
"ENSG00000138166","1847"
"ENSG00000176407","56888"
"ENSG00000198081","7541"
"ENSG00000137648","56649"
"ENSG00000133250","84330"
"ENSG00000145337","100996939"
"ENSG00000255072","84992"
"ENSG00000187609","54932"
"ENSG00000092439","54822"
"ENSG00000252712","692149"
"ENSG00000171217","49861"
"ENSG00000142046","641649"
"ENSG00000160712","3570"
"ENSG00000115020","200576"
"ENSG00000143333","6004"
"ENSG00000153815","80790"
"ENSG00000237298","100506866"
"ENSG00000237298","101927055"
"ENSG00000188215","123879"
"ENSG00000104824","3191"
"ENSG00000205937","10921"
"ENSG00000117758","23673"
"ENSG00000159263","6493"
"ENSG00000107341","54926"
"ENSG00000156508","1915"
"ENSG00000080345","55183"
"ENSG00000091428","11069"
"ENSG00000204070","90196"
"ENSG00000175489","126364"
"ENSG00000185112","131583"
"ENSG00000244482","79168"
"ENSG00000089775","7597"
"ENSG00000163626","285521"
"ENSG00000024048","23304"
"ENSG00000132294","23167"
"ENSG00000164741","10395"
"ENSG00000204764","64901"
"ENSG00000088826","54498"
"ENSG00000121406","256051"
"ENSG00000181234","92293"
"ENSG00000124507","29993"
"ENSG00000232995","127814295"
"ENSG00000100647","9766"
"ENSG00000144395","284992"
"ENSG00000163428","116064"
"ENSG00000115112","29842"
"ENSG00000186081","3852"
"ENSG00000101336","3055"
"ENSG00000164941","55656"
"ENSG00000142185","7226"
"ENSG00000124701","10930"
"ENSG00000108106","27338"
"ENSG00000229794","107075231"
"ENSG00000196092","5079"
"ENSG00000135074","8728"
"ENSG00000141367","1213"
"ENSG00000270429","100420898"
"ENSG00000183624","56941"
"ENSG00000211896","3500"
"ENSG00000187475","3010"
"ENSG00000152213","115761"
"ENSG00000290921","728407"
"ENSG00000080371","23011"
"ENSG00000269934","124904535"
"ENSG00000122641","3624"
"ENSG00000203950","26071"
"ENSG00000213638","113179"
"ENSG00000250337","643401"
"ENSG00000251372","100874047"
"ENSG00000186074","146722"
"ENSG00000198429","7620"
"ENSG00000136492","83990"
"ENSG00000115355","55704"
"ENSG00000156931","23355"
"ENSG00000130402","81"
"ENSG00000064932","22904"
"ENSG00000254469","100133315"
"ENSG00000135776","23456"
"ENSG00000105723","2931"
"ENSG00000100221","9929"
"ENSG00000146834","56257"
"ENSG00000105401","11140"
"ENSG00000173918","114897"
"ENSG00000065029","7629"
"ENSG00000090924","64857"
"ENSG00000224934","101927300"
"ENSG00000178053","4291"
"ENSG00000078401","1906"
"ENSG00000127603","23499"
"ENSG00000116704","23169"
"ENSG00000060718","1301"
"ENSG00000187838","57048"
"ENSG00000078596","9452"
"ENSG00000221475","100124541"
"ENSG00000221705","101340250"
"ENSG00000110324","3587"
"ENSG00000154814","92106"
"ENSG00000188846","9045"
"ENSG00000125835","6628"
"ENSG00000126746","171017"
"ENSG00000179163","2517"
"ENSG00000204628","10399"
"ENSG00000291083","1556"
"ENSG00000164031","79982"
"ENSG00000242100","727865"
"ENSG00000212128","50838"
"ENSG00000169442","1043"
"ENSG00000108384","5889"
"ENSG00000215695","6248"
"ENSG00000168309","11170"
"ENSG00000092096","51310"
"ENSG00000158402","995"
"ENSG00000101955","8406"
"ENSG00000112249","10973"
"ENSG00000167526","6137"
"ENSG00000109519","80273"
"ENSG00000197568","11147"
"ENSG00000201785","692233"
"ENSG00000143669","1130"
"ENSG00000267508","26974"
"ENSG00000243422","653236"
"ENSG00000179119","144108"
"ENSG00000141002","22980"
"ENSG00000213402","5790"
"ENSG00000257093","57189"
"ENSG00000227170","125177374"
"ENSG00000231831","4523"
"ENSG00000137802","23005"
"ENSG00000139324","160418"
"ENSG00000127074","6003"
"ENSG00000129810","151648"
"ENSG00000241007","100418720"
"ENSG00000131746","84951"
"ENSG00000185163","317781"
"ENSG00000183655","64410"
"ENSG00000116337","271"
"ENSG00000087365","10992"
"ENSG00000283154","100505385"
"ENSG00000108506","57508"
"ENSG00000152137","26353"
"ENSG00000125826","10616"
"ENSG00000135424","3679"
"ENSG00000164180","153396"
"ENSG00000290498","101928535"
"ENSG00000108773","2648"
"ENSG00000147570","85479"
"ENSG00000157741","254048"
"ENSG00000120279","80177"
"ENSG00000156298","7102"
"ENSG00000148671","10974"
"ENSG00000204147","653308"
"ENSG00000007944","29116"
"ENSG00000119969","3070"
"ENSG00000114656","57501"
"ENSG00000126562","65266"
"ENSG00000213015","51157"
"ENSG00000277932","390082"
"ENSG00000157890","84465"
"ENSG00000104885","84444"
"ENSG00000117525","2152"
"ENSG00000124721","1769"
"ENSG00000104321","8989"
"ENSG00000089737","57062"
"ENSG00000168564","55602"
"ENSG00000129749","57053"
"ENSG00000174807","57124"
"ENSG00000116221","51253"
"ENSG00000177051","23403"
"ENSG00000171867","5621"
"ENSG00000163848","7707"
"ENSG00000176387","3291"
"ENSG00000172071","9451"
"ENSG00000166845","162681"
"ENSG00000119689","1743"
"ENSG00000163431","25802"
"ENSG00000280634","102659353"
"ENSG00000280055","641384"
"ENSG00000169218","284654"
"ENSG00000165181","158401"
"ENSG00000172575","10125"
"ENSG00000023572","51022"
"ENSG00000279020","147276"
"ENSG00000056586","54542"
"ENSG00000137309","3159"
"ENSG00000008128","728642"
"ENSG00000215424","114044"
"ENSG00000163029","79677"
"ENSG00000091879","285"
"ENSG00000120457","3762"
"ENSG00000235530","107984969"
"ENSG00000105643","27106"
"ENSG00000172172","28998"
"ENSG00000163795","130557"
"ENSG00000239388","142686"
"ENSG00000130254","9667"
"ENSG00000173264","56834"
"ENSG00000214954","100130742"
"ENSG00000141179","58488"
"ENSG00000142541","23521"
"ENSG00000173391","4973"
"ENSG00000178498","196403"
"ENSG00000163534","115350"
"ENSG00000207241","26805"
"ENSG00000103657","8925"
"ENSG00000205060","84912"
"ENSG00000143742","6726"
"ENSG00000143033","22823"
"ENSG00000112282","9439"
"ENSG00000127364","50832"
"ENSG00000101115","57167"
"ENSG00000232573","326307"
"ENSG00000133106","94240"
"ENSG00000149499","256364"
"ENSG00000152359","134359"
"ENSG00000229867","100874111"
"ENSG00000143545","5872"
"ENSG00000235834","101928389"
"ENSG00000170396","91752"
"ENSG00000136274","23148"
"ENSG00000243279","11230"
"ENSG00000072778","37"
"ENSG00000160781","79957"
"ENSG00000197472","57116"
"ENSG00000226498","729079"
"ENSG00000137070","3590"
"ENSG00000167384","7733"
"ENSG00000104368","5327"
"ENSG00000215867","643329"
"ENSG00000254440","59351"
"ENSG00000186017","84924"
"ENSG00000120694","10808"
"ENSG00000119684","27030"
"ENSG00000100626","57452"
"ENSG00000204482","7940"
"ENSG00000076344","8786"
"ENSG00000204209","1616"
"ENSG00000204209","113523636"
"ENSG00000068489","55771"
"ENSG00000165832","142940"
"ENSG00000144827","55347"
"ENSG00000121152","23397"
"ENSG00000141506","23533"
"ENSG00000173208","225"
"ENSG00000196172","148213"
"ENSG00000123552","85015"
"ENSG00000290864","103752586"
"ENSG00000127824","7277"
"ENSG00000162396","25973"
"ENSG00000136490","80774"
"ENSG00000143194","84944"
"ENSG00000152154","130733"
"ENSG00000198900","7150"
"ENSG00000110047","10938"
"ENSG00000109684","116449"
"ENSG00000119402","26190"
"ENSG00000167080","124872"
"ENSG00000153283","10225"
"ENSG00000206656","100033429"
"ENSG00000207460","727708"
"ENSG00000081913","23239"
"ENSG00000178878","81575"
"ENSG00000120802","7112"
"ENSG00000213090","100420110"
"ENSG00000250903","100508120"
"ENSG00000117281","11126"
"ENSG00000181195","5179"
"ENSG00000225224","100130446"
"ENSG00000179859","284023"
"ENSG00000291135","2210"
"ENSG00000153012","55203"
"ENSG00000211662","28796"
"ENSG00000140464","5371"
"ENSG00000130021","8226"
"ENSG00000263142","644397"
"ENSG00000173369","713"
"ENSG00000163946","23272"
"ENSG00000259807","101928188"
"ENSG00000161642","25946"
"ENSG00000259151","353163"
"ENSG00000115257","54760"
"ENSG00000166922","6447"
"ENSG00000256315","105369507"
"ENSG00000001630","1595"
"ENSG00000188738","401024"
"ENSG00000072121","23503"
"ENSG00000117318","3399"
"ENSG00000212126","259296"
"ENSG00000078804","58476"
"ENSG00000271092","100527978"
"ENSG00000188042","10123"
"ENSG00000198829","56670"
"ENSG00000179841","9495"
"ENSG00000232533","100507507"
"ENSG00000141741","84299"
"ENSG00000141446","114799"
"ENSG00000168887","388969"
"ENSG00000115232","3676"
"ENSG00000143320","1382"
"ENSG00000152253","57405"
"ENSG00000196756","388796"
"ENSG00000088325","22974"
"ENSG00000159915","353355"
"ENSG00000227948","100420226"
"ENSG00000182986","162967"
"ENSG00000137869","1588"
"ENSG00000071051","8440"
"ENSG00000221643","677843"
"ENSG00000188820","441168"
"ENSG00000137154","6194"
"ENSG00000252699","109617002"
"ENSG00000135604","8676"
"ENSG00000053747","3909"
"ENSG00000132622","116835"
"ENSG00000121769","2170"
"ENSG00000270554","100422200"
"ENSG00000124532","57380"
"ENSG00000233429","100506311"
"ENSG00000136824","10592"
"ENSG00000148019","84131"
"ENSG00000184292","4070"
"ENSG00000148426","254427"
"ENSG00000236977","101927547"
"ENSG00000254093","54984"
"ENSG00000147140","4841"
"ENSG00000125434","399512"
"ENSG00000111432","11211"
"ENSG00000063322","55588"
"ENSG00000169860","5028"
"ENSG00000001629","54467"
"ENSG00000071794","6596"
"ENSG00000280721","101928173"
"ENSG00000227617","100861402"
"ENSG00000106829","7091"
"ENSG00000006128","6863"
"ENSG00000077420","54518"
"ENSG00000162407","8613"
"ENSG00000057252","6646"
"ENSG00000160570","162989"
"ENSG00000231131","105378305"
"ENSG00000101343","51340"
"ENSG00000273828","124904917"
"ENSG00000140319","6727"
"ENSG00000227124","100131827"
"ENSG00000187268","171484"
"ENSG00000229456","100533695"
"ENSG00000275835","114791"
"ENSG00000154217","26207"
"ENSG00000261336","100421528"
"ENSG00000167491","54815"
"ENSG00000274925","112577464"
"ENSG00000100591","10598"
"ENSG00000020577","23034"
"ENSG00000253686","101928136"
"ENSG00000177098","6330"
"ENSG00000129235","84817"
"ENSG00000198431","7296"
"ENSG00000034533","28990"
"ENSG00000145020","275"
"ENSG00000138180","55165"
"ENSG00000164181","79993"
"ENSG00000116350","6429"
"ENSG00000133142","79921"
"ENSG00000133639","694"
"ENSG00000143486","1939"
"ENSG00000154118","57338"
"ENSG00000106004","3202"
"ENSG00000171631","5031"
"ENSG00000234284","345462"
"ENSG00000234616","8629"
"ENSG00000006283","8913"
"ENSG00000157578","150082"
"ENSG00000143207","64326"
"ENSG00000159882","7773"
"ENSG00000183779","80139"
"ENSG00000279891","401105"
"ENSG00000244165","5032"
"ENSG00000198740","22834"
"ENSG00000205869","387264"
"ENSG00000050426","25875"
"ENSG00000177602","83903"
"ENSG00000125347","3659"
"ENSG00000086730","7462"
"ENSG00000119737","10936"
"ENSG00000165409","7253"
"ENSG00000219665","101928464"
"ENSG00000214706","7866"
"ENSG00000012822","57658"
"ENSG00000163017","72"
"ENSG00000275793","85376"
"ENSG00000173581","29903"
"ENSG00000126787","9787"
"ENSG00000132003","65249"
"ENSG00000229807","7503"
"ENSG00000214300","441272"
"ENSG00000256238","400011"
"ENSG00000150756","134145"
"ENSG00000116251","6146"
"ENSG00000169715","4493"
"ENSG00000124831","9208"
"ENSG00000111879","79632"
"ENSG00000166741","4837"
"ENSG00000125703","84938"
"ENSG00000183091","4703"
"ENSG00000214413","92482"
"ENSG00000135775","22796"
"ENSG00000173597","27284"
"ENSG00000184445","9735"
"ENSG00000104320","4683"
"ENSG00000130479","55201"
"ENSG00000145287","51316"
"ENSG00000042781","7399"
"ENSG00000161681","50944"
"ENSG00000258867","283587"
"ENSG00000122223","51744"
"ENSG00000234722","103724390"
"ENSG00000136141","23143"
"ENSG00000254463","111082977"
"ENSG00000096996","3594"
"ENSG00000122390","79903"
"ENSG00000175106","201158"
"ENSG00000213782","51202"
"ENSG00000185480","55010"
"ENSG00000197915","388697"
"ENSG00000166523","26253"
"ENSG00000132467","57050"
"ENSG00000136928","9568"
"ENSG00000258035","124902988"
"ENSG00000130349","51250"
"ENSG00000205364","4499"
"ENSG00000173272","653784"
"ENSG00000187244","4059"
"ENSG00000233993","101929526"
"ENSG00000236197","105375405"
"ENSG00000167779","3489"
"ENSG00000105662","23373"
"ENSG00000158352","57477"
"ENSG00000165195","5277"
"ENSG00000212158","692107"
"ENSG00000272008","124901355"
"ENSG00000120215","2315"
"ENSG00000198551","199692"
"ENSG00000244398","729362"
"ENSG00000224383","92340"
"ENSG00000149090","25891"
"ENSG00000112561","7942"
"ENSG00000166704","80095"
"ENSG00000221968","3995"
"ENSG00000154589","23643"
"ENSG00000135924","3300"
"ENSG00000275127","100033433"
"ENSG00000154978","81552"
"ENSG00000138755","4283"
"ENSG00000069275","64710"
"ENSG00000095787","51322"
"ENSG00000148719","54788"
"ENSG00000255837","259295"
"ENSG00000141295","90507"
"ENSG00000241755","28941"
"ENSG00000113360","29102"
"ENSG00000163121","93082"
"ENSG00000182872","8241"
"ENSG00000100380","6767"
"ENSG00000101751","11201"
"ENSG00000102385","1821"
"ENSG00000230894","107987014"
"ENSG00000254772","1937"
"ENSG00000067113","8611"
"ENSG00000167895","147138"
"ENSG00000160352","148206"
"ENSG00000101161","24148"
"ENSG00000080823","5891"
"ENSG00000099625","255057"
"ENSG00000198933","9755"
"ENSG00000250546","101928978"
"ENSG00000250546","105377315"
"ENSG00000153487","3621"
"ENSG00000240771","115557"
"ENSG00000168116","57691"
"ENSG00000205592","283463"
"ENSG00000100697","23405"
"ENSG00000175548","144245"
"ENSG00000268500","8778"
"ENSG00000040633","79142"
"ENSG00000023516","11215"
"ENSG00000100629","145508"
"ENSG00000196498","9612"
"ENSG00000105383","945"
"ENSG00000099804","997"
"ENSG00000197291","100190938"
"ENSG00000229404","170425"
"ENSG00000182489","402415"
"ENSG00000187510","440107"
"ENSG00000239713","60489"
"ENSG00000117148","81569"
"ENSG00000134954","2113"
"ENSG00000142684","51042"
"ENSG00000152193","79596"
"ENSG00000185522","256329"
"ENSG00000234995","100271257"
"ENSG00000227730","106480427"
"ENSG00000290823","374666"
"ENSG00000076382","10615"
"ENSG00000171988","221037"
"ENSG00000154957","7566"
"ENSG00000172215","10663"
"ENSG00000172830","54961"
"ENSG00000072315","7224"
"ENSG00000137265","3662"
"ENSG00000171659","2857"
"ENSG00000111229","10094"
"ENSG00000211648","28822"
"ENSG00000198743","6526"
"ENSG00000160049","1676"
"ENSG00000052723","80143"
"ENSG00000183723","146223"
"ENSG00000286502","124902301"
"ENSG00000063046","1975"
"ENSG00000243477","24142"
"ENSG00000171551","9427"
"ENSG00000150048","51267"
"ENSG00000146090","255426"
"ENSG00000170893","7200"
"ENSG00000139990","8816"
"ENSG00000236213","105374464"
"ENSG00000051108","9709"
"ENSG00000059377","6916"
"ENSG00000136754","10006"
"ENSG00000130119","54552"
"ENSG00000233968","101928834"
"ENSG00000107404","1855"
"ENSG00000164303","133121"
"ENSG00000213793","388559"
"ENSG00000206755","677813"
"ENSG00000006530","55750"
"ENSG00000196458","100289635"
"ENSG00000160255","3689"
"ENSG00000266967","80755"
"ENSG00000214021","26140"
"ENSG00000282917","101927179"
"ENSG00000213064","375035"
"ENSG00000163040","90557"
"ENSG00000163040","91409"
"ENSG00000089157","6175"
"ENSG00000128534","51691"
"ENSG00000157168","3084"
"ENSG00000143643","79573"
"ENSG00000271615","100131953"
"ENSG00000235777","100873933"
"ENSG00000103160","83693"
"ENSG00000238145","100533627"
"ENSG00000024422","30846"
"ENSG00000107968","1326"
"ENSG00000168081","5368"
"ENSG00000188451","153932"
"ENSG00000146083","22838"
"ENSG00000146587","57786"
"ENSG00000225470","554203"
"ENSG00000116990","4610"
"ENSG00000171724","57687"
"ENSG00000162244","6159"
"ENSG00000108823","6442"
"ENSG00000176095","9807"
"ENSG00000198755","4736"
"ENSG00000062194","65056"
"ENSG00000119943","84795"
"ENSG00000007968","1870"
"ENSG00000123610","7130"
"ENSG00000068976","5837"
"ENSG00000105122","64926"
"ENSG00000197312","84301"
"ENSG00000100243","1727"
"ENSG00000244575","28935"
"ENSG00000070444","4335"
"ENSG00000136842","7111"
"ENSG00000011677","2556"
"ENSG00000122515","83637"
"ENSG00000111247","10635"
"ENSG00000130821","6535"
"ENSG00000289721","107181291"
"ENSG00000119138","687"
"ENSG00000286264","114841035"
"ENSG00000228212","23738"
"ENSG00000164111","308"
"ENSG00000127418","53834"
"ENSG00000132763","25974"
"ENSG00000134852","9575"
"ENSG00000101966","331"
"ENSG00000226312","65072"
"ENSG00000116039","525"
"ENSG00000104671","10671"
"ENSG00000146197","222663"
"ENSG00000063169","29998"
"ENSG00000270550","28439"
"ENSG00000123838","722"
"ENSG00000125398","6662"
"ENSG00000197969","23230"
"ENSG00000153048","23589"
"ENSG00000117298","1889"
"ENSG00000106404","24146"
"ENSG00000100307","23492"
"ENSG00000081791","9812"
"ENSG00000106536","11281"
"ENSG00000290560","653188"
"ENSG00000179455","7681"
"ENSG00000181896","94039"
"ENSG00000270585","100418968"
"ENSG00000182405","161779"
"ENSG00000071282","29995"
"ENSG00000105639","3718"
"ENSG00000050344","9603"
"ENSG00000139197","5830"
"ENSG00000158517","653361"
"ENSG00000214353","100130894"
"ENSG00000149929","8479"
"ENSG00000197448","373156"
"ENSG00000151790","6999"
